지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
159,부산,2025-06-18 12:00,22,,6.9,180,82,3
159,부산,2025-06-18 13:00,22,,5.4,180,82,3
159,부산,2025-06-18 14:00,22,,5,200,79,2
159,부산,2025-06-18 15:00,21.2,,6,180,83,2
159,부산,2025-06-18 16:00,21.3,,5.2,180,83,0
159,부산,2025-06-18 17:00,22.4,,4.2,180,74,0
159,부산,2025-06-18 18:00,21.4,,3.7,200,77,0
159,부산,2025-06-18 19:00,20.9,,2,200,79,0
159,부산,2025-06-18 20:00,19.4,,3.5,180,88,0
159,부산,2025-06-18 21:00,19.1,,2.2,250,88,0
159,부산,2025-06-18 22:00,19.3,,2.7,230,88,3
159,부산,2025-06-18 23:00,19,,3.3,230,90,5
159,부산,2025-06-19 0:00,19.1,,2.3,230,90,0
159,부산,2025-06-19 1:00,18.8,,0.9,250,89,5
159,부산,2025-06-19 2:00,20,,2.8,230,72,5
159,부산,2025-06-19 3:00,20.5,,3,230,73,0
159,부산,2025-06-19 4:00,19.6,,3.9,250,85,0
159,부산,2025-06-19 5:00,20.2,,3.5,250,80,0
159,부산,2025-06-19 6:00,20,,2.2,200,85,1
159,부산,2025-06-19 7:00,20.8,,4.8,270,83,1
159,부산,2025-06-19 8:00,23.2,,3.3,230,73,2
159,부산,2025-06-19 9:00,24.7,,3.3,230,69,6
159,부산,2025-06-19 10:00,25,,4.7,180,70,7
159,부산,2025-06-19 11:00,25,,5.1,180,72,7
159,부산,2025-06-19 12:00,25.5,,4.7,180,71,6
159,부산,2025-06-19 13:00,25.8,,3.2,200,73,6
159,부산,2025-06-19 14:00,27.3,,3.9,180,69,8
159,부산,2025-06-19 15:00,26.7,,3.5,160,75,8
159,부산,2025-06-19 16:00,26.3,,3.7,180,77,8
159,부산,2025-06-19 17:00,26.6,,4,230,74,9
159,부산,2025-06-19 18:00,25.8,,2,200,78,9
159,부산,2025-06-19 19:00,25,,2.6,200,79,6
159,부산,2025-06-19 20:00,24.3,,1.8,180,82,0
159,부산,2025-06-19 21:00,23.5,,2.3,200,87,2
159,부산,2025-06-19 22:00,23.4,,3,180,88,5
159,부산,2025-06-19 23:00,23.5,,2.2,200,86,5
159,부산,2025-06-20 0:00,24,,3.5,230,87,5
159,부산,2025-06-20 1:00,24.1,,3.2,250,88,7
159,부산,2025-06-20 2:00,23.9,,2.7,230,89,7
159,부산,2025-06-20 3:00,23,,2.1,230,92,8
159,부산,2025-06-20 4:00,23.8,,3.5,230,91,7
159,부산,2025-06-20 5:00,23.5,,3.7,250,95,8
159,부산,2025-06-20 6:00,23.2,,2.7,230,96,10
159,부산,2025-06-20 7:00,23.5,0.1,3.6,200,96,10
159,부산,2025-06-20 8:00,23,0.1,4.1,230,97,10
159,부산,2025-06-20 9:00,23.4,0,5.7,230,96,10
159,부산,2025-06-20 10:00,24.1,,7,230,97,10
159,부산,2025-06-20 11:00,23.7,0,5.4,230,96,10
159,부산,2025-06-20 12:00,23.7,0.2,6,200,96,10
159,부산,2025-06-20 13:00,23.5,,5.6,230,95,10
159,부산,2025-06-20 14:00,23.5,0,5.7,200,96,10
159,부산,2025-06-20 15:00,23.5,0,5,230,96,10
159,부산,2025-06-20 16:00,23.6,0,7.5,230,96,10
159,부산,2025-06-20 17:00,23.8,0,10.1,230,97,10
159,부산,2025-06-20 18:00,23.5,,8.7,230,96,10
159,부산,2025-06-20 19:00,23.7,,10.9,230,95,10
159,부산,2025-06-20 20:00,23.7,0,10.8,230,95,10
159,부산,2025-06-20 21:00,23.6,0.4,8.3,230,96,10
159,부산,2025-06-20 22:00,23.6,0.8,10.1,230,96,10
159,부산,2025-06-20 23:00,23.6,0.8,9.1,230,96,10
159,부산,2025-06-21 0:00,23.5,0.3,7.4,200,94,10
159,부산,2025-06-21 1:00,23.4,0.4,8.3,230,96,10
159,부산,2025-06-21 2:00,23.2,0.2,7.3,230,95,10
159,부산,2025-06-21 3:00,23.4,0.2,9.3,200,96,10
159,부산,2025-06-21 4:00,23.2,0.1,8.2,200,95,10
159,부산,2025-06-21 5:00,23.2,,9.3,230,94,10
159,부산,2025-06-21 6:00,23.2,,10.1,200,94,10
159,부산,2025-06-21 7:00,23.2,,8.2,230,92,10
159,부산,2025-06-21 8:00,23.6,,9.8,230,92,10
159,부산,2025-06-21 9:00,23.7,,11.8,230,93,10
159,부산,2025-06-21 10:00,23.5,,8.3,230,93,10
159,부산,2025-06-21 11:00,23.4,0.2,10.2,230,95,10
159,부산,2025-06-21 12:00,23.6,0,11.4,230,95,10
159,부산,2025-06-21 13:00,23.4,0,10.8,230,95,10
159,부산,2025-06-21 14:00,23.5,0,11.1,230,94,10
159,부산,2025-06-21 15:00,23.6,0,9.3,230,94,10
159,부산,2025-06-21 16:00,23.2,0,9.6,200,94,10
159,부산,2025-06-21 17:00,23.1,1,7.3,200,95,10
159,부산,2025-06-21 18:00,22.8,0.4,5.9,230,96,10
159,부산,2025-06-21 19:00,23.1,0.7,7.5,230,96,10
159,부산,2025-06-21 20:00,22.8,0.1,8.6,230,96,10
159,부산,2025-06-21 21:00,23.1,0.9,7.3,230,95,10
159,부산,2025-06-21 22:00,22.8,2,4.8,230,96,10
159,부산,2025-06-21 23:00,22.3,0.1,6.6,230,97,10
159,부산,2025-06-22 0:00,22.1,1.3,8.3,230,96,10
159,부산,2025-06-22 1:00,20.9,7.2,4.8,270,95,10
159,부산,2025-06-22 2:00,19.7,18.7,0.3,0,95,10
159,부산,2025-06-22 3:00,19.4,8.6,0.3,0,95,10
159,부산,2025-06-22 4:00,19,0.3,1.2,320,92,10
159,부산,2025-06-22 5:00,18.9,0.2,0,0,90,10
159,부산,2025-06-22 6:00,18.9,0,1.3,230,94,10
159,부산,2025-06-22 7:00,18.8,0.2,0,0,96,10
159,부산,2025-06-22 8:00,19,0.6,0,0,96,10
159,부산,2025-06-22 9:00,19.4,0,0,0,95,10
159,부산,2025-06-22 10:00,19.6,0,2.1,290,90,10
159,부산,2025-06-22 11:00,20.4,0,0.4,0,86,9
159,부산,2025-06-22 12:00,22.6,,1.7,230,77,9
159,부산,2025-06-22 13:00,21.7,,4.3,180,79,9
159,부산,2025-06-22 14:00,22.1,,4.2,200,78,8
159,부산,2025-06-22 15:00,22,,3.7,180,75,8
159,부산,2025-06-22 16:00,22.5,,4.4,200,77,8
159,부산,2025-06-22 17:00,21.7,,6.3,180,75,8
159,부산,2025-06-22 18:00,21.4,,3.5,200,74,9
159,부산,2025-06-22 19:00,20.8,,1.5,270,80,9
159,부산,2025-06-22 20:00,21.1,,2.9,250,81,9
159,부산,2025-06-22 21:00,21.2,,2,270,82,9
159,부산,2025-06-22 22:00,21.1,,2.6,270,84,10
159,부산,2025-06-22 23:00,21.5,,0.9,200,76,9
159,부산,2025-06-23 0:00,21.2,,2.1,270,81,7
159,부산,2025-06-23 1:00,20.7,,1.8,250,86,9
159,부산,2025-06-23 2:00,20.5,,1.8,270,86,10
159,부산,2025-06-23 3:00,21.4,,3.8,290,79,9
159,부산,2025-06-23 4:00,21.8,,3.9,320,76,5
159,부산,2025-06-23 5:00,21,,1.1,20,78,1
159,부산,2025-06-23 6:00,20.8,,1,70,80,1
159,부산,2025-06-23 7:00,22,,0,0,78,0
159,부산,2025-06-23 8:00,24.1,,1.1,160,70,0
159,부산,2025-06-23 9:00,27.3,,2.1,110,60,0
159,부산,2025-06-23 10:00,26.4,,1.9,180,67,0
159,부산,2025-06-23 11:00,26.9,,3,180,61,0
159,부산,2025-06-23 12:00,27.5,,3.2,180,56,0
159,부산,2025-06-23 13:00,27.1,,3.4,180,62,0
159,부산,2025-06-23 14:00,27.4,,1.5,200,65,0
159,부산,2025-06-23 15:00,27.6,,2.7,200,63,0
159,부산,2025-06-23 16:00,26.8,,3.2,200,62,0
159,부산,2025-06-23 17:00,27,,1.8,140,63,2
159,부산,2025-06-23 18:00,26.5,,0,0,58,3
159,부산,2025-06-23 19:00,24.5,,2.5,110,70,0
159,부산,2025-06-23 20:00,22.9,,2.1,110,76,0
159,부산,2025-06-23 21:00,22.2,,2.1,90,84,0
159,부산,2025-06-23 22:00,21.8,,1.9,70,85,0
159,부산,2025-06-23 23:00,21.7,,2.1,70,83,7
159,부산,2025-06-24 0:00,21.5,,1.7,50,82,5
239,세종,2025-01-01 1:00,-3.4,,0.1,0,69,0
239,세종,2025-01-01 2:00,-3.9,,0.6,320,73,0
239,세종,2025-01-01 3:00,-4.1,,0.3,0,75,0
239,세종,2025-01-01 4:00,-4,,0.7,340,75,0
239,세종,2025-01-01 5:00,-4.9,,0.4,0,77,0
239,세종,2025-01-01 6:00,-4.5,,0.4,0,80,0
239,세종,2025-01-01 7:00,-4.5,,0.1,0,80,0
239,세종,2025-01-01 8:00,-4.5,,0.1,0,79,0
239,세종,2025-01-01 9:00,-2.5,,0.7,290,75,10
239,세종,2025-01-01 10:00,-1,,1,50,67,1
239,세종,2025-01-01 11:00,1.2,,0.7,50,62,0
239,세종,2025-01-01 12:00,4,,1,50,57,0
239,세종,2025-01-01 13:00,7.4,,1,70,49,0
239,세종,2025-01-01 14:00,8.5,,2.5,270,44,0
239,세종,2025-01-01 15:00,8.8,,1.9,200,44,0
239,세종,2025-01-01 16:00,8.5,,1.3,230,41,0
239,세종,2025-01-01 17:00,7.4,,1.4,320,45,0
239,세종,2025-01-01 18:00,6.2,,2.3,290,50,0
239,세종,2025-01-01 19:00,5.3,,0.9,320,52,0
239,세종,2025-01-01 20:00,4,,0.7,270,58,0
239,세종,2025-01-01 21:00,2.9,,0.6,20,63,0
239,세종,2025-01-01 22:00,2.3,,0.3,0,69,0
239,세종,2025-01-01 23:00,1.2,,2,340,74,0
239,세종,2025-01-02 0:00,0.4,,0.2,0,78,0
239,세종,2025-01-02 1:00,-1,,1.2,20,82,0
239,세종,2025-01-02 2:00,-1.4,,0.3,0,88,0
239,세종,2025-01-02 3:00,-1.9,,0.3,0,90,0
239,세종,2025-01-02 4:00,-2.1,,0,0,91,0
239,세종,2025-01-02 5:00,-2.9,,0.8,320,92,0
239,세종,2025-01-02 6:00,-2.9,,0.5,180,95,0
239,세종,2025-01-02 7:00,-3.5,,0.3,0,94,0
239,세종,2025-01-02 8:00,-3.1,,0.3,0,95,0
239,세종,2025-01-02 9:00,-1.8,,0,0,95,0
239,세종,2025-01-02 10:00,0.4,,0.6,70,80,0
239,세종,2025-01-02 11:00,3.7,,1.4,90,64,0
239,세종,2025-01-02 12:00,4.7,,1.3,50,44,0
239,세종,2025-01-02 13:00,6.1,,1.8,70,20,0
239,세종,2025-01-02 14:00,6.4,,2.2,70,21,0
239,세종,2025-01-02 15:00,6.7,,1.9,70,21,0
239,세종,2025-01-02 16:00,5.9,,2.8,340,21,0
239,세종,2025-01-02 17:00,4.6,,3.5,320,20,0
239,세종,2025-01-02 18:00,3.2,,2.6,320,25,0
239,세종,2025-01-02 19:00,1.9,,2,270,28,0
239,세종,2025-01-02 20:00,1.4,,2.2,290,31,0
239,세종,2025-01-02 21:00,0,,1,290,37,2
239,세종,2025-01-02 22:00,-0.8,,0.9,290,45,4
239,세종,2025-01-02 23:00,-0.4,,1.4,290,48,8
239,세종,2025-01-03 0:00,-0.1,,1.8,290,48,4
239,세종,2025-01-03 1:00,-1.1,,2.2,290,54,0
239,세종,2025-01-03 2:00,-1.4,,1.5,340,54,0
239,세종,2025-01-03 3:00,-1.7,,2,290,67,0
239,세종,2025-01-03 4:00,-2.2,,1.9,290,52,0
239,세종,2025-01-03 5:00,-2.7,,2.2,320,43,0
239,세종,2025-01-03 6:00,-3.3,,1.8,320,47,0
239,세종,2025-01-03 7:00,-3.7,,1.8,290,48,0
239,세종,2025-01-03 8:00,-4.3,,1.1,320,53,0
239,세종,2025-01-03 9:00,-1.4,,0.4,0,48,0
239,세종,2025-01-03 10:00,-1.1,,1.1,360,41,0
239,세종,2025-01-03 11:00,0.3,,1.4,50,35,0
239,세종,2025-01-03 12:00,1.8,,1.7,70,27,0
239,세종,2025-01-03 13:00,2.5,,1.3,320,26,0
239,세종,2025-01-03 14:00,3.4,,1.9,320,29,0
239,세종,2025-01-03 15:00,3.1,,3.2,290,35,8
239,세종,2025-01-03 16:00,2.9,,2.5,320,40,8
239,세종,2025-01-03 17:00,2.1,,2,320,49,9
239,세종,2025-01-03 18:00,1.2,,2.3,270,63,8
239,세종,2025-01-03 19:00,0.3,,1.9,320,71,7
239,세종,2025-01-03 20:00,-0.2,,0.8,230,77,8
239,세종,2025-01-03 21:00,-1.1,,1.1,320,82,8
239,세종,2025-01-03 22:00,-1.7,,1.5,270,86,6
239,세종,2025-01-03 23:00,-2,,1.8,290,90,0
239,세종,2025-01-04 0:00,-1.8,,0.3,0,89,8
239,세종,2025-01-04 1:00,-2.2,,0.3,0,85,2
239,세종,2025-01-04 2:00,-2.2,,1.2,320,87,8
239,세종,2025-01-04 3:00,-1.4,,2.5,290,72,0
239,세종,2025-01-04 4:00,-2.3,,0,0,71,0
239,세종,2025-01-04 5:00,-3,,0.2,0,81,0
239,세종,2025-01-04 6:00,-3.6,,0.4,0,85,0
239,세종,2025-01-04 7:00,-4.1,,0.6,360,90,0
239,세종,2025-01-04 8:00,-4.5,,0.4,0,91,0
239,세종,2025-01-04 9:00,-2,,0.6,90,80,0
239,세종,2025-01-04 10:00,0.3,,1.3,90,61,0
239,세종,2025-01-04 11:00,1.4,,0.9,110,44,0
239,세종,2025-01-04 12:00,2.6,,1.6,90,39,0
239,세종,2025-01-04 13:00,4.5,,1.3,70,34,0
239,세종,2025-01-04 14:00,4.5,,1.3,90,32,0
239,세종,2025-01-04 15:00,5.2,,1,110,33,2
239,세종,2025-01-04 16:00,4.2,,1,90,37,7
239,세종,2025-01-04 17:00,3.7,,0.3,0,37,7
239,세종,2025-01-04 18:00,2.1,,0.9,290,51,3
239,세종,2025-01-04 19:00,1.2,,1.1,200,56,0
239,세종,2025-01-04 20:00,0.3,,0.8,160,61,0
239,세종,2025-01-04 21:00,-0.5,,0.3,0,64,0
239,세종,2025-01-04 22:00,-1.3,,0.5,320,68,0
239,세종,2025-01-04 23:00,-1.8,,0.1,0,72,4
239,세종,2025-01-05 0:00,-2.3,,0.3,0,77,6
239,세종,2025-01-05 1:00,-2.6,,0.4,0,76,6
239,세종,2025-01-05 2:00,-3.2,,0.4,0,79,0
239,세종,2025-01-05 3:00,-3,,0.5,180,81,8
239,세종,2025-01-05 4:00,-2.4,,0.2,0,79,10
239,세종,2025-01-05 5:00,-2,,0.4,0,77,10
239,세종,2025-01-05 6:00,-1.8,,1,110,77,10
239,세종,2025-01-05 7:00,-1.3,,0.1,0,75,10
239,세종,2025-01-05 8:00,-0.7,,1,230,73,10
239,세종,2025-01-05 9:00,-0.6,0,1.4,360,75,10
239,세종,2025-01-05 10:00,-0.8,,1.5,340,87,9
239,세종,2025-01-05 11:00,0.1,,0.9,340,88,9
239,세종,2025-01-05 12:00,0.7,0,1.3,340,89,9
239,세종,2025-01-05 13:00,1.6,,1.1,270,89,9
239,세종,2025-01-05 14:00,3.6,,1,70,81,8
239,세종,2025-01-05 15:00,3.4,0,1.9,320,82,10
239,세종,2025-01-05 16:00,3,,0.2,0,95,9
239,세종,2025-01-05 17:00,3,,0.4,0,91,7
239,세종,2025-01-05 18:00,2.5,0.4,0.4,0,96,8
239,세종,2025-01-05 19:00,2.7,,0.2,0,96,8
239,세종,2025-01-05 20:00,2.2,,0.3,0,95,8
239,세종,2025-01-05 21:00,2.2,,0.1,0,97,6
239,세종,2025-01-05 22:00,2.3,,0,0,97,7
239,세종,2025-01-05 23:00,1.9,,0.4,0,98,6
239,세종,2025-01-06 0:00,1.8,,0.6,160,98,6
239,세종,2025-01-06 1:00,1.1,,1,340,97,6
239,세종,2025-01-06 2:00,1.6,,0.5,140,98,9
239,세종,2025-01-06 3:00,1.2,0.1,0.1,0,98,3
239,세종,2025-01-06 4:00,0.4,,0.1,0,98,6
239,세종,2025-01-06 5:00,1,,0.7,340,99,7
239,세종,2025-01-06 6:00,1,0.6,0.5,50,99,9
239,세종,2025-01-06 7:00,1.2,,0.5,160,99,8
239,세종,2025-01-06 8:00,1.7,,2,290,100,7
239,세종,2025-01-06 9:00,1.3,0,0.7,180,99,0
239,세종,2025-01-06 10:00,2.5,,0.7,110,100,3
239,세종,2025-01-06 11:00,3.2,,1.7,340,99,9
239,세종,2025-01-06 12:00,4.5,0,3,320,75,7
239,세종,2025-01-06 13:00,4.3,,2.8,270,71,7
239,세종,2025-01-06 14:00,4,,3.9,290,62,8
239,세종,2025-01-06 15:00,3.5,,3.6,320,53,7
239,세종,2025-01-06 16:00,2.9,,3.3,270,52,7
239,세종,2025-01-06 17:00,1.8,,3.8,270,55,7
239,세종,2025-01-06 18:00,1.3,,3.4,290,55,8
239,세종,2025-01-06 19:00,0.6,,3.1,290,56,5
239,세종,2025-01-06 20:00,0.2,,2.7,320,58,5
239,세종,2025-01-06 21:00,0,,2.5,320,58,8
239,세종,2025-01-06 22:00,-0.8,,2.6,320,57,3
239,세종,2025-01-06 23:00,-1.1,,3.4,320,57,0
239,세종,2025-01-07 0:00,-1.6,,2.2,290,60,2
239,세종,2025-01-07 1:00,-2.1,,1.9,320,63,0
239,세종,2025-01-07 2:00,-2.6,,0.8,360,64,0
239,세종,2025-01-07 3:00,-3.3,,1.1,320,68,0
239,세종,2025-01-07 4:00,-3.4,,1.5,290,66,0
239,세종,2025-01-07 5:00,-3.9,,1.6,320,64,0
239,세종,2025-01-07 6:00,-3.8,,1.6,290,52,0
239,세종,2025-01-07 7:00,-4.4,,0.8,270,58,0
239,세종,2025-01-07 8:00,-4.6,,1,200,59,0
239,세종,2025-01-07 9:00,-2.3,,0.9,140,60,0
239,세종,2025-01-07 10:00,-0.3,,0.8,90,49,0
239,세종,2025-01-07 11:00,-0.1,,1.3,250,50,8
239,세종,2025-01-07 12:00,0.7,,2,320,51,6
239,세종,2025-01-07 13:00,0.6,,2.3,320,54,5
239,세종,2025-01-07 14:00,0.8,,2.6,320,60,8
239,세종,2025-01-07 15:00,-0.6,0.2,1.5,270,84,8
239,세종,2025-01-07 16:00,1.1,,1.4,200,66,6
239,세종,2025-01-07 17:00,-0.1,,2.1,320,71,6
239,세종,2025-01-07 18:00,-0.9,0,1.8,320,73,7
239,세종,2025-01-07 19:00,-1.1,,1.4,290,74,7
239,세종,2025-01-07 20:00,-0.8,,1.6,320,73,5
239,세종,2025-01-07 21:00,-1.2,0,1.1,290,79,6
239,세종,2025-01-07 22:00,-1.9,,1.5,290,81,0
239,세종,2025-01-07 23:00,-2.6,,1.1,270,85,0
239,세종,2025-01-08 0:00,-2.9,,0.8,180,84,2
239,세종,2025-01-08 1:00,-3.2,,0.6,180,88,1
239,세종,2025-01-08 2:00,-3.5,,1.2,340,90,5
239,세종,2025-01-08 3:00,-3.5,,0.9,290,93,7
239,세종,2025-01-08 4:00,-3.1,,1.5,340,95,10
239,세종,2025-01-08 5:00,-3.1,,1.2,320,95,7
239,세종,2025-01-08 6:00,-3.7,0,1.4,230,95,6
239,세종,2025-01-08 7:00,-3.9,,0.9,230,94,0
239,세종,2025-01-08 8:00,-4.6,,0.3,0,94,0
239,세종,2025-01-08 9:00,-4.1,,2.2,320,97,0
239,세종,2025-01-08 10:00,-2.8,,2.1,320,97,8
239,세종,2025-01-08 11:00,-2.3,,2.7,320,95,10
239,세종,2025-01-08 12:00,-1.2,0.2,0.9,50,95,8
239,세종,2025-01-08 13:00,-0.5,,1.8,320,87,8
239,세종,2025-01-08 14:00,-0.5,,1.4,320,86,9
239,세종,2025-01-08 15:00,-1.7,0.1,2.8,20,88,9
239,세종,2025-01-08 16:00,-1.3,,1.2,270,83,7
239,세종,2025-01-08 17:00,-1.7,,2.4,290,76,5
239,세종,2025-01-08 18:00,-2.2,0.3,1.8,320,77,8
239,세종,2025-01-08 19:00,-2.5,,1.4,290,84,8
239,세종,2025-01-08 20:00,-2.7,,1.4,320,88,6
239,세종,2025-01-08 21:00,-2.8,0.1,2.5,320,75,7
239,세종,2025-01-08 22:00,-3.1,,3.2,320,69,6
239,세종,2025-01-08 23:00,-3.9,,1.9,360,82,8
239,세종,2025-01-09 0:00,-5,0,2.2,320,88,8
239,세종,2025-01-09 1:00,-5.2,,2.8,270,75,8
239,세종,2025-01-09 2:00,-5.9,,4.4,290,73,8
239,세종,2025-01-09 3:00,-7,0,4.2,290,71,3
239,세종,2025-01-09 4:00,-7.4,,4,320,50,0
239,세종,2025-01-09 5:00,-8,,3.2,320,38,0
239,세종,2025-01-09 6:00,-8.7,,2.1,320,43,0
239,세종,2025-01-09 7:00,-9.1,,2,320,44,0
239,세종,2025-01-09 8:00,-9.2,,2.1,290,48,0
239,세종,2025-01-09 9:00,-8.2,,1.4,290,48,0
239,세종,2025-01-09 10:00,-7.6,,2.9,320,44,0
239,세종,2025-01-09 11:00,-6.7,,3.3,340,49,3
239,세종,2025-01-09 12:00,-6.8,,3.9,340,59,9
239,세종,2025-01-09 13:00,-7.1,,3.1,320,66,9
239,세종,2025-01-09 14:00,-7.1,,3.8,290,66,8
239,세종,2025-01-09 15:00,-6.4,0,3.9,290,43,8
239,세종,2025-01-09 16:00,-7.5,,5,270,50,8
239,세종,2025-01-09 17:00,-8.6,,4.5,270,63,10
239,세종,2025-01-09 18:00,-8.8,,4,290,50,8
239,세종,2025-01-09 19:00,-10,,3.9,340,83,10
239,세종,2025-01-09 20:00,-10.6,,4,340,57,10
239,세종,2025-01-09 21:00,-11.4,0.1,2.7,320,47,0
239,세종,2025-01-09 22:00,-11.7,,2.3,320,48,10
239,세종,2025-01-09 23:00,-12.1,,1.3,290,52,10
239,세종,2025-01-10 0:00,-12,,0.9,320,54,10
239,세종,2025-01-10 1:00,-12.5,,1.7,230,53,10
239,세종,2025-01-10 2:00,-13.1,,1.2,200,67,10
239,세종,2025-01-10 3:00,-13.7,,0.4,0,72,10
239,세종,2025-01-10 4:00,-13.9,,0.6,290,72,10
239,세종,2025-01-10 5:00,-14.1,,0.6,340,78,10
239,세종,2025-01-10 6:00,-14.2,,0.3,0,83,10
239,세종,2025-01-10 7:00,-14.1,,0.2,0,81,10
239,세종,2025-01-10 8:00,-14.1,,0.7,290,84,10
239,세종,2025-01-10 9:00,-10.7,,0.6,320,72,0
239,세종,2025-01-10 10:00,-8.4,,0.8,20,63,0
239,세종,2025-01-10 11:00,-7.2,,1.9,50,49,0
239,세종,2025-01-10 12:00,-6,,1.3,70,47,0
239,세종,2025-01-10 13:00,-4.7,,1.7,360,46,0
239,세종,2025-01-10 14:00,-3.4,,2,290,47,0
239,세종,2025-01-10 15:00,-2.3,,1.4,50,46,0
239,세종,2025-01-10 16:00,-2.1,,2.5,360,45,1
239,세종,2025-01-10 17:00,-2.6,,2,290,52,3
239,세종,2025-01-10 18:00,-3.6,,1.3,360,55,6
239,세종,2025-01-10 19:00,-4.4,,1.6,340,59,1
239,세종,2025-01-10 20:00,-4.7,,1.4,340,61,0
239,세종,2025-01-10 21:00,-5.3,,1.4,200,65,0
239,세종,2025-01-10 22:00,-5.3,,0.8,200,69,9
239,세종,2025-01-10 23:00,-5.1,,0.4,0,70,9
239,세종,2025-01-11 0:00,-5.5,,1.1,200,72,8
239,세종,2025-01-11 1:00,-5.1,,0.3,0,74,9
239,세종,2025-01-11 2:00,-5.3,,0.5,20,75,9
239,세종,2025-01-11 3:00,-5.7,0,1.4,90,77,8
239,세종,2025-01-11 4:00,-6,,0.5,270,83,8
239,세종,2025-01-11 5:00,-6.6,,0.7,230,84,8
239,세종,2025-01-11 6:00,-6.5,0,0.9,180,86,9
239,세종,2025-01-11 7:00,-6.3,,0.8,200,84,9
239,세종,2025-01-11 8:00,-6.5,,0.8,20,85,9
239,세종,2025-01-11 9:00,-5.1,,0.4,0,83,6
239,세종,2025-01-11 10:00,-3.5,,1.2,70,70,5
239,세종,2025-01-11 11:00,-1,,0.9,140,55,0
239,세종,2025-01-11 12:00,-1.6,,2.3,360,58,7
239,세종,2025-01-11 13:00,-0.7,,1.4,250,56,9
239,세종,2025-01-11 14:00,-0.6,,1.7,340,56,8
239,세종,2025-01-11 15:00,-0.5,,1.6,90,61,7
239,세종,2025-01-11 16:00,-0.9,,0.8,110,60,8
239,세종,2025-01-11 17:00,-1.2,,2,90,62,9
239,세종,2025-01-11 18:00,-1.6,0,1.1,110,63,9
239,세종,2025-01-11 19:00,-1.9,,1.2,340,62,9
239,세종,2025-01-11 20:00,-2.4,,0.1,0,66,7
239,세종,2025-01-11 21:00,-2.6,0,0.8,250,67,8
239,세종,2025-01-11 22:00,-3.6,,1.2,270,71,0
239,세종,2025-01-11 23:00,-3.8,,0.2,0,73,9
239,세종,2025-01-12 0:00,-3.8,,0.5,140,76,8
239,세종,2025-01-12 1:00,-4.9,,0.2,0,82,0
239,세종,2025-01-12 2:00,-5.6,,0.8,340,84,0
239,세종,2025-01-12 3:00,-6.1,,0.4,0,89,0
239,세종,2025-01-12 4:00,-6.9,,0.4,0,91,0
239,세종,2025-01-12 5:00,-7.4,,0.9,20,92,0
239,세종,2025-01-12 6:00,-7.9,,0.2,0,92,0
239,세종,2025-01-12 7:00,-7.9,,0.1,0,93,4
239,세종,2025-01-12 8:00,-8.2,,0.5,290,92,8
239,세종,2025-01-12 9:00,-7.7,,0.1,0,92,6
239,세종,2025-01-12 10:00,-5.1,,0.8,50,84,4
239,세종,2025-01-12 11:00,-2.2,,1,360,78,6
239,세종,2025-01-12 12:00,0.9,,1.4,70,61,4
239,세종,2025-01-12 13:00,1.7,,1.6,360,54,2
239,세종,2025-01-12 14:00,2.1,,1.5,20,53,4
239,세종,2025-01-12 15:00,2.9,,1.4,320,51,5
239,세종,2025-01-12 16:00,2.2,,1.4,70,52,7
239,세종,2025-01-12 17:00,1.9,,2,340,50,5
239,세종,2025-01-12 18:00,0.5,,1.1,320,57,0
239,세종,2025-01-12 19:00,-0.4,,0,0,62,0
239,세종,2025-01-12 20:00,-0.8,,0.7,340,66,0
239,세종,2025-01-12 21:00,-1.9,,0.1,0,70,0
239,세종,2025-01-12 22:00,-2.6,,0.9,340,75,0
239,세종,2025-01-12 23:00,-2.9,,0.3,0,80,6
239,세종,2025-01-13 0:00,-3.2,,0.8,290,83,2
239,세종,2025-01-13 1:00,-3.9,,0.5,340,84,0
239,세종,2025-01-13 2:00,-4.3,,0.7,290,88,0
239,세종,2025-01-13 3:00,-5.1,,0.2,0,91,0
239,세종,2025-01-13 4:00,-5,,0,0,92,0
239,세종,2025-01-13 5:00,-5.3,,0.7,290,92,0
239,세종,2025-01-13 6:00,-6,,0.1,0,92,0
239,세종,2025-01-13 7:00,-6.2,,0.4,0,93,0
239,세종,2025-01-13 8:00,-6.4,,0.6,320,94,0
239,세종,2025-01-13 9:00,-5.7,,0.8,360,92,0
239,세종,2025-01-13 10:00,-1.8,,0.7,70,85,8
239,세종,2025-01-13 11:00,-0.5,,1,90,78,7
239,세종,2025-01-13 12:00,1.5,,1.9,50,69,2
239,세종,2025-01-13 13:00,4.5,,2.1,200,52,1
239,세종,2025-01-13 14:00,4.8,,1.5,230,53,4
239,세종,2025-01-13 15:00,5.1,,1.8,200,52,2
239,세종,2025-01-13 16:00,4.6,,1.5,180,54,8
239,세종,2025-01-13 17:00,3.7,,2,200,60,8
239,세종,2025-01-13 18:00,3.2,,1.5,200,64,9
239,세종,2025-01-13 19:00,2.5,,0.1,0,68,9
239,세종,2025-01-13 20:00,2.5,,1.3,200,68,8
239,세종,2025-01-13 21:00,3.1,,2.4,180,65,9
239,세종,2025-01-13 22:00,3.3,,2.3,160,63,9
239,세종,2025-01-13 23:00,3.2,,2,180,62,7
239,세종,2025-01-14 0:00,3.6,,1.5,180,60,9
